temps,r_hip_pitch_angle,r_hip_pitch_angle_norm,r_hip_pitch_vitesse,r_knee_angle,r_knee_angle_norm,r_knee_vitesse,r_ankle_pitch_angle,r_ankle_pitch_angle_norm,r_ankle_pitch_vitesse,l_hip_pitch_angle,l_hip_pitch_angle_norm,l_hip_pitch_vitesse,l_knee_angle,l_knee_angle_norm,l_knee_vitesse,l_ankle_pitch_angle,l_ankle_pitch_angle_norm,l_ankle_pitch_vitesse,base_x,base_y,base_z,base_x_norm,base_y_norm,base_z_norm,base_vx,base_vy,base_vz,hauteur_pied_gauche,hauteur_pied_droit,ecart_hauteur_pieds,pied_gauche_x,pied_gauche_y,pied_gauche_z,pied_droit_x,pied_droit_y,pied_droit_z
0.083330004,0.56582770099019,1.2921002100046926,-0.33299824848159815,-0.2571926377041973,0.6653473909201301,-1.255958448701262,0.28507385081057435,1.7670527536446479,-0.1096832432117708,-0.10872283061409575,-1.3505265706300915,0.6961679272027602,-0.330950561221029,0.431064401046721,-2.677946244940999,-0.610865238198,-0.9484023983301588,0.0,0.09725371599206398,-0.004922451118072122,0.8392218681489293,-1.5697068972123376,-0.9736286136689438,-1.7853367904086779,1.2310605927853133,-0.07023418241403007,-0.03438351145100049,0.12157678748124628,0.09535926128884878,0.026217526192397506,-0.11434082039395452,0.0343308376491584,0.12157678748124628,0.3372105609028177,-0.06489711333226576,0.09535926128884878
0.0916630044,0.5643357965642859,1.2870423524091408,-0.17903568394213423,-0.27093243770865794,0.6260557731164292,-1.6488418750658673,0.28309197182823165,1.761187433802194,-0.2378349798642395,-0.100894540689084,-1.316480473307233,0.9394323232015865,-0.35714327006065255,0.3636925246753285,-3.143250639904391,-0.610865238198,-0.9484023983301588,0.0,0.10749862969895325,-0.005690369916586555,0.8391196235000123,-1.5380713609658503,-0.9789768290032231,-1.794113376608223,1.2294387633641872,-0.09215393755584517,-0.012269848075004208,0.12319457889417512,0.09422980287340409,0.028964776020771035,-0.11019064032470494,0.03531437814440942,0.12319457889417512,0.33952016718516204,-0.06681988263070346,0.09422980287340409
0.0999960048,0.5623845709924908,1.2804273032762459,-0.23415642363284378,-0.28592655076846846,0.5831772043264696,-1.7993654554259377,0.27450262761369354,1.73576749065529,-1.0307624867674443,-0.09169852833728376,-1.2764860001195109,1.1035655718677566,-0.387090028136726,0.28666462751590593,-3.5937545468104672,-0.610865238198,-0.9484023983301588,0.0,0.11774354533968205,-0.00667098227966177,0.8391625954939009,-1.5064358187478093,-0.985806361093502,-1.7904247003545066,1.229438995434201,-0.11767818504787488,0.005156845292913379,0.12510548835849067,0.0934156768212899,0.03168981153720077,-0.10597210701885368,0.036191415797130026,0.12510548835849067,0.34214449531857194,-0.06939140800345425,0.0934156768212899
0.10832900520000001,0.5607724248210993,1.2749618018563602,-0.19346526989144186,-0.3041423204957074,0.5310856846616611,-2.185979701529707,0.2533431841760579,1.6731466623626667,-2.539234660019415,-0.08150334736572017,-1.2321460322712339,1.2234705966849098,-0.42028396606947244,0.20128445945548734,-3.983431697992771,-0.610865238198,-0.9484023983301588,0.0,0.12810634389465364,-0.007908059763281993,0.8393837684936676,-1.4744362628042196,-0.9944220594985789,-1.771439414395525,1.2435855103248992,-0.1484552291177405,0.02654182037080546,0.12734601150270006,0.09293695540084382,0.03440905610185624,-0.10143613996218673,0.03758842538903979,0.12734601150270006,0.3457099778441457,-0.07318164059075098,0.09293695540084382
0.11666200560000001,0.5590271015447487,1.2690448031286206,-0.2094471609950583,-0.3254192567317497,0.4702401667975816,-2.5533343591393947,0.2196320918967013,1.5733795523531677,-4.045492699047103,-0.07072345513829903,-1.1852630906044874,1.2936387507459062,-0.45655747654653334,0.10798313356436649,-4.352995168110264,-0.610865238198,-0.9484023983301588,0.0,0.13848767088861164,-0.009175706227381382,0.8397849656759893,-1.4423794924106192,-1.0032506573540512,-1.7370010189297542,1.2458090118366003,-0.15212365333612465,0.048145585391028846,0.13006657534292437,0.09300417192521529,0.03706240341770908,-0.09658490249351762,0.038755310069194665,0.13006657534292437,0.3498907739796665,-0.07583738869741408,0.09300417192521529
0.124995006,0.5563812416176218,1.2600748031092994,-0.31751587664952563,-0.3471869936093926,0.40799110949178397,-2.612232789241542,0.18261867811691532,1.4638393068519475,-4.44178711185301,-0.059386782811131245,-1.1359586508014952,1.360455032159579,-0.49562607529089475,0.007492389337604473,-4.688419161045692,-0.610865238198,-0.9484023983301588,0.0,0.14882618135668937,-0.010373452781080211,0.8403789146850802,-1.4104549362840386,-1.0115924331999668,-1.6860169847368722,1.240670823450067,-0.14373532895772204,0.0712767287387785,0.13342882873495282,0.09350753463023652,0.0399212941047163,-0.09141490750029618,0.04010384369446063,0.13342882873495282,0.35409755963988615,-0.07798185790988525,0.09350753463023652
0.1333280064,0.5534881709428712,1.250266708681341,-0.3471823515993881,-0.36811251043020077,0.3481505434718141,-2.511162344454967,0.14906102076815902,1.3645262835707468,-4.027079771741795,-0.04624471809692921,-1.0788023601468213,1.5771107744339041,-0.5373140321989123,-0.09973576702376184,-5.002754699017838,-0.610865238198,-0.9484023983301588,0.0,0.159000366984264,-0.01144643242560952,0.8410656983552124,-1.3790378031184183,-1.0190652626180547,-1.6270641090098379,1.2209510547454951,-0.12876270167097414,0.08241733315315766,0.13723103155922384,0.09424175904898474,0.042989272510239096,-0.08568037701165973,0.04086192122056868,0.13723103155922384,0.35798813013855046,-0.08012428385730225,0.09424175904898474
0.14166100680000002,0.5488439050590539,1.234521708486712,-0.5573341726729399,-0.3857501246872317,0.29771237129089606,-2.1165982731779205,0.1175000646886878,1.2711224463087385,-3.7874660463800316,-0.03168721544460419,-1.015490173599504,1.7469701132289661,-0.5811309971668701,-0.21244007587803154,-5.258245873594082,-0.610865238198,-0.9484023983301588,0.0,0.16897888844312206,-0.012347484449289904,0.8418151769250916,-1.3482248664427507,-1.0253406920766817,-1.5627295610121297,1.1974704164010423,-0.10813056287389415,0.08994102170919967,0.14161868629418953,0.09498126361452147,0.046637422679668056,-0.07950775993554646,0.041447117773884594,0.14161868629418953,0.3617065999978983,-0.08195999384374654,0.09498126361452147
0.1499940072,0.5425984210449262,1.2133482551405894,-0.7494880252409111,-0.399890465825128,0.25727532858111896,-1.6969087314451954,0.08723469509040174,1.1815528638944843,-3.6319894570371147,-0.01519058206529327,-0.943744493391998,1.9796750974968056,-0.6269549025199783,-0.3303065594558473,-5.499088341950422,-0.610865238198,-0.9484023983301588,0.0,0.17867627396647656,-0.01305923131286004,0.8426454628486627,-1.3182800567549984,-1.0302976946884617,-1.4914585844311432,1.163732756253618,-0.08541303605003243,0.09963829157756313,0.14657758362412576,0.09565348276788375,0.05092410085624201,-0.07282891439845945,0.04164569418653958,0.14657758362412576,0.3653157369209116,-0.08348265856999262,0.09565348276788375
0.1583270076,0.5346230071086672,1.186309989649331,-0.9570879099272576,-0.4098878200926149,0.22868595880872303,-1.1997304437291134,0.060044324272884274,1.1010836612335104,-3.262974860473722,0.0035619877801048175,-0.8621874963816749,2.250398289360227,-0.6741490274755441,-0.4516974690952691,-5.6635212636694146,-0.610865238198,-0.9484023983301588,0.0,0.18805025354951696,-0.013491491781417972,0.8435728645583783,-1.289333900705515,-1.0333081979745078,-1.4118512784924626,1.1249224928682828,-0.05187332867017891,0.1112926515298876,0.1519748440466346,0.09616294826400852,0.05581189578262609,-0.06537246733617719,0.041196211285577,0.1519748440466346,0.36871748485682676,-0.08487023873870041,0.09616294826400852
