hanche_droite,genou_droit,cheville_droite,hanche_gauche,genou_gauche,cheville_gauche,robot_epaule_avant_droite,robot_coude_avant_droit,robot_poignet_avant_droit,robot_epaule_avant_gauche,robot_coude_avant_gauche,robot_poignet_avant_gauche,temps
-0.522535804942683,0.7439326932814062,-0.08034031126561067,1.0771096206130704,-1.8333596898189546,-0.9524977481281418,-0.522535804942683,0.7439326932814062,-0.08034031126561067,1.0771096206130704,-1.8333596898189546,-0.9524977481281418,0.36
-0.5803051232230958,0.7522623743462741,-0.1166028416116375,1.1315788090209384,-1.806413860000609,-0.9406204452920022,-0.5803051232230958,0.7522623743462741,-0.1166028416116375,1.1315788090209384,-1.806413860000609,-0.9406204452920022,0.37
-0.6299925310596255,0.7668909358260062,-0.1510141294092294,1.1835476947528156,-1.7684879752897982,-0.9202525271522117,-0.6299925310596255,0.7668909358260062,-0.1510141294092294,1.1835476947528156,-1.7684879752897982,-0.9202525271522117,0.38
-0.6721333638547219,0.7831886189497527,-0.18835241988627296,1.2304074323535799,-1.7281274743093373,-0.8889987115358953,-0.6721333638547219,0.7831886189497527,-0.18835241988627296,1.2304074323535799,-1.7281274743093373,-0.8889987115358953,0.39
-0.7044601986176279,0.7962007844929243,-0.2210162078124732,1.2644543918189586,-1.6889446779034696,-0.8526799310220308,-0.7044601986176279,0.7962007844929243,-0.2210162078124732,1.2644543918189586,-1.6889446779034696,-0.8526799310220308,0.4
-0.744814303393777,0.8123442147547827,-0.266302735377295,1.3024885401039785,-1.636494505436489,-0.8073152902453544,-0.744814303393777,0.8123442147547827,-0.266302735377295,1.3024885401039785,-1.636494505436489,-0.8073152902453544,0.41
-0.7829932206855317,0.8335023331146373,-0.3146730658077107,1.331626792843869,-1.567257811077729,-0.7632510435926165,-0.7829932206855317,0.8335023331146373,-0.3146730658077107,1.331626792843869,-1.567257811077729,-0.7632510435926165,0.42
-0.8154311573924891,0.847641722824621,-0.35383573347769814,1.3640974577005858,-1.4830630086920267,-0.7073184258841743,-0.8154311573924891,0.847641722824621,-0.35383573347769814,1.3640974577005858,-1.4830630086920267,-0.7073184258841743,0.43
-0.8433927275674868,0.8518073784030855,-0.378044176906427,1.3930498679286452,-1.3797859131014327,-0.6332941232600758,-0.8433927275674868,0.8518073784030855,-0.378044176906427,1.3930498679286452,-1.3797859131014327,-0.6332941232600758,0.44
-0.8781504486623657,0.8636264074508052,-0.3976692579872062,1.4208366803387367,-1.2511203111328864,-0.5354080560416374,-0.8781504486623657,0.8636264074508052,-0.3976692579872062,1.4208366803387367,-1.2511203111328864,-0.5354080560416374,0.45
-0.9057954333352147,0.868178325827855,-0.43062432086837865,1.4443251955920953,-1.1210057957035247,-0.40305038328798626,-0.9057954333352147,0.868178325827855,-0.43062432086837865,1.4443251955920953,-1.1210057957035247,-0.40305038328798626,0.46
-0.9360343327163971,0.8567428855330713,-0.47164718661244964,1.462387745583934,-0.9907391743907349,-0.22989358381067868,-0.9360343327163971,0.8567428855330713,-0.47164718661244964,1.462387745583934,-0.9907391743907349,-0.22989358381067868,0.47
-0.9708921591627477,0.8481492821060055,-0.5243152534208536,1.4617566488186542,-0.8732488406499125,-0.026004260819958852,-0.9708921591627477,0.8481492821060055,-0.5243152534208536,1.4617566488186542,-0.8732488406499125,-0.026004260819958852,0.48
-0.9995491462878647,0.8447928823154378,-0.573229802873331,1.4582132856246728,-0.7324184334251718,0.19071411257455353,-0.9995491462878647,0.8447928823154378,-0.573229802873331,1.4582132856246728,-0.7324184334251718,0.19071411257455353,0.49
-1.0193041130747804,0.8541163378517135,-0.5972905774912226,1.466794754167884,-0.5766253271830271,0.3693755216930839,-1.0193041130747804,0.8541163378517135,-0.5972905774912226,1.466794754167884,-0.5766253271830271,0.3693755216930839,0.5
-1.0416342777223393,0.8530548811701253,-0.6189765149529484,1.4666825507626913,-0.4197260099288283,0.5629301506325844,-1.0416342777223393,0.8530548811701253,-0.6189765149529484,1.4666825507626913,-0.4197260099288283,0.5629301506325844,0.51
-1.0836288696940233,0.8620196396754014,-0.6411119500001755,1.4518292462342233,-0.25338948004860173,0.7527560346175429,-1.0836288696940233,0.8620196396754014,-0.6411119500001755,1.4518292462342233,-0.25338948004860173,0.7527560346175429,0.52
-1.1141750732731843,0.8752783104821386,-0.6435207602247985,1.419521415703028,-0.11641369921796385,0.945830005585728,-1.1141750732731843,0.8752783104821386,-0.6435207602247985,1.419521415703028,-0.11641369921796385,0.945830005585728,0.53
-1.141024533439902,0.8928307027021134,-0.6772273024118768,1.384914095195237,0.00102642319546975,1.1077397884532327,-1.141024533439902,0.8928307027021134,-0.6772273024118768,1.384914095195237,0.00102642319546975,1.1077397884532327,0.54
-1.1707042600647328,0.9169221420929778,-0.720368966596671,1.3400593669221048,0.10997659364102108,1.2614836228615585,-1.1707042600647328,0.9169221420929778,-0.720368966596671,1.3400593669221048,0.10997659364102108,1.2614836228615585,0.55
-1.1943425637360754,0.9337728469441348,-0.7450323141149449,1.2904681518620962,0.23347801561028497,1.4178028789349952,-1.1943425637360754,0.9337728469441348,-0.7450323141149449,1.2904681518620962,0.23347801561028497,1.4178028789349952,0.56
-1.2152616947833401,0.9403701754219506,-0.7758952774414746,1.2157669125254422,0.3375807713834743,1.5718572177112264,-1.2152616947833401,0.9403701754219506,-0.7758952774414746,1.2157669125254422,0.3375807713834743,1.5718572177112264,0.57
-1.2456801953765393,0.9368774858361227,-0.7880372785606833,1.1511113617173663,0.45281933169594524,1.6933680252070038,-1.2456801953765393,0.9368774858361227,-0.7880372785606833,1.1511113617173663,0.45281933169594524,1.6933680252070038,0.58
-1.2757560242933867,0.9287919551775031,-0.8023539526270074,1.0872656540408154,0.5685623231810423,1.7905832210360284,-1.2757560242933867,0.9287919551775031,-0.8023539526270074,1.0872656540408154,0.5685623231810423,1.7905832210360284,0.59
-1.297184602799965,0.9224419439250897,-0.8171285833126462,1.0243697632710123,0.685370499071854,1.8614377866080745,-1.297184602799965,0.9224419439250897,-0.8171285833126462,1.0243697632710123,0.685370499071854,1.8614377866080745,0.6
-1.3205694532893677,0.9138742602458628,-0.8327886287231215,0.9660093124405442,0.7943849920196878,1.9026164258917153,-1.3205694532893677,0.9138742602458628,-0.8327886287231215,0.9660093124405442,0.7943849920196878,1.9026164258917153,0.61
